title,link,author,wordNum,read,discription
萌妻入怀：傅少隐婚请低调,https://www.biquker.com/xiaoshuo/5123.html,青衣杉杉,1196000字,4,《萌妻入怀：傅少隐婚请低调》是由作者青衣杉杉编写的一部言情小说，目前已完结，主角是顾南风、陆霆，小说的故事主要讲述了一场意外，军政世家千金顾南风落入毒枭手中，被迫同毒枭头子（军方卧底）发生了关系，生下了孩子。一年后，顾南风被家人救走，并消除这一年的记忆。五年后，顾南风与暗恋多年的竹马结婚，婚礼现场，华夏少将陆霆携子出席。粉雕玉琢的五岁小萌宝朝着顾南风大喊：“妈咪，你还记得当年被你抛弃的陆氏父子俩吗？”
亿万婚约：老婆娶一送一,https://www.biquker.com/xiaoshuo/5122.html,小酒轻狂,308000字,1,《亿万婚约：老婆娶一送一》是由作者小酒轻狂编写的一部言情小说，目前已完结，主角是蓝思恩、墨琰，小说的故事主要讲述了他宠她上天，却也摔她入地狱。 八月即将临盆，一纸离婚协议不管是爱是恨，都被画上句号。 从此她消失在他视线，任凭他滴血后悔，掘地三尺，却毫无踪迹…… 两年后，她强势归来，而他追妻路漫漫。 他冷声警告：“离帝卿远一些。” 她笑颜如花：“不好意思，我们现在是同居关系！” 急的他和人大打出手，结果揍了自己的大舅子，从此追妻路更漫长！ 他强势将她留在身边，怒问：“我记得那会你已经八个月了，孩子呢？”
快穿女配：宠你，黑化男神,https://www.biquker.com/xiaoshuo/5117.html,筠倾,2966000字,1,《快穿女配：宠你，黑化男神》是由作者筠倾编写的一部科幻小说，目前已完结，主角是晏落，小说的故事主要讲述了一朝绑定，终身受益，位面穿梭开启。漂亮的金发少年勾着乖巧的笑意暗着眼眸逼近；清冷的贵公子眼底危险将她困在怀中；天赋卓越的天之骄子周身气势磅礴的向她伸手；装萌卖乖的小徒弟对她举起他手中的斩魔剑……终身受益……啊？被迫进入黑化男神纠正计划的晏落：“……”我呸！
太古神墓,https://www.biquker.com/xiaoshuo/5115.html,小龙卷风,3998000字,2,《太古神墓》是由作者小龙卷风编写的一部玄幻小说，目前已完结，主角是朱清，小说的故事主要讲述了一座截天地造化的神碑，一块聚天地元气的灵石，当朱清从沉睡中苏醒从坟墓中爬出就注定这一世要脚踏诸天，拳破寰宇，战天下至强。
都市最强兵王,https://www.biquker.com/xiaoshuo/5114.html,梦里战天,2286000字,2,《都市最强兵王》是由作者梦里战天编写的一部都市小说，目前已完结，主角是叶昊，小说的故事主要讲述了起死回生玉面生斩杀千人血修罗!拥有双重称号的超级战神:叶昊!怀着一颗纯洁的心来到了大都市!莫名其妙的成了女神总裁的未婚夫，清纯美眉甩不掉，暴力女警花惹上身!喂！你们别这样我可是正经人俺还是黄花大小子，我可喊人了誓死保卫节操请你们对我温柔点……
天下无双,https://www.biquker.com/xiaoshuo/5113.html,任怨,1486000字,57,《天下无双》是由作者任怨编写的一部玄幻小说，目前已完结，小说的故事主要讲述了有一个地方，以前很荒芜，是著名的诅咒之地，但是后来：光明教皇说，那里是地狱，就算是最虔诚的天使，到那里也会被诱惑而堕落。黑暗议长说，那里是天堂，如果能让他死后去那里，哪怕让他信仰光明都愿意。帝国最大的商业联盟会长说，那里是我们心中的圣地，从那里随便捡一块石头，出来也能一辈子衣食无忧。不过，对孟翰来说，那里只不过是他带着老婆和家人打麻将消遣的地方。
爱到时光发烫,https://www.biquker.com/xiaoshuo/5112.html,年承午,570000字,1,《爱到时光发烫》是由作者年承午编写的一部言情小说，目前已完结，主角是唐清、白牧野，小说的故事主要讲述了他说：“唐清，爱你是我这辈子最快乐的梦想，也最艰难，但我绝对不会放弃。”我笑得千娇百媚：“很高兴听你这么说，不过，我这辈子最快乐的梦想就是毁掉你这个快乐的梦想，你心碎的声音一定很好听。”白牧野，我爱你，我恨你。
呆萌小青梅：妖孽竹马太腹黑,https://www.biquker.com/xiaoshuo/5110.html,忘记呼吸的猫,2316000字,1,《呆萌小青梅：妖孽竹马太腹黑》是由作者忘记呼吸的猫编写的一部言情小说，目前已完结，主角是白小兔、程之言。
逍遥圣医在都市,https://www.biquker.com/xiaoshuo/5109.html,方小唐,2440000字,4,《逍遥圣医在都市》是由作者方小唐编写的一部都市小说，目前已完结，主角是李逍遥、夏嫣然，小说的故事主要讲述了少年从与世隔绝的大山来到滚滚红尘，凭借一身武功和一双妙手叱咤风云，成为上流社会炙手可热的人物。
重生学霸女神,https://www.biquker.com/xiaoshuo/5108.html,金面佛,820000字,2,《重生学霸女神》是由作者金面佛编写的一部重生小说，目前已完结，主角是周小曼(冯小满)，小说的故事主要讲述了对于上一世的周小曼而言，美丽是她一切苦难的来源。为了保护自己，她不得不伪装自己：增肥，自闭，卖蠢……她在抑郁症的折磨中苦苦挣扎，甚至不得不接受催眠，洗去记忆。但是重来一世，难道还要这么窝囊地活着？少女嗤笑一声，重来一世，她才终于明白：美丽不是罪过，弱小才是。
枭宠重生之盛妻凌人,https://www.biquker.com/xiaoshuo/5107.html,恩很宅,1380000字,2,《枭宠重生之盛妻凌人》是由作者恩很宅编写的一部言情小说，目前已完结，主角是夏绵绵，小说的故事主要讲述了她，阿九。从小孤儿，被他带回组织变成王牌杀手，为他出生入死。她不在乎他不喜欢她，也不在乎当她把自己的第一次献给他时，他把她扔给了另外一个男人。她想，感情不能勉强。但是。她容忍不了，在她拼死救他心爱之人的时候，在她生死攸关的那一刻，他毫不犹豫的说救夏柔柔，那个他心爱女人的名字。她更容忍不了，她都死无全尸死不瞑目了，他还冷血的挖了她的眼珠，装在了夏柔柔烧坏的眼睛里。老天有眼！绝望中，她重生了！重生在了夏柔柔的
国民男神是女生：恶魔，住隔壁,https://www.biquker.com/xiaoshuo/5106.html,战七少,2604000字,36,"《国民男神是女生：恶魔，住隔壁》是由作者战七少编写的一部都市小说，目前正在连载当中，主角是莫北，小说的故事主要讲述了三年前，帝盟解体，游戏天才莫北，低调隐退。三年后，她女扮男装，埋名回归，从被人唾弃到重登神坛，引来了全民沸腾！他俊美禁欲，粉丝无数,电竞圈无人不识。入队一开始他对她说：“安分点，不要有非分之想。”后来她身份暴露，他从桌前抬眸，缓身站起：“游戏里结完婚就想始乱终弃？嗯？”临近耳边的嗓音，让她莫名心虚：“不然你说怎么办？”他倾身将她抵在了桌上，气息逼近：“把婚姻关系做实。”"
都市之超级医神,https://www.biquker.com/xiaoshuo/5105.html,牧兮臣,1152000字,3,《都市之超级医神》是由作者牧兮臣编写的一部都市小说，目前已完结，主角是宁小天，小说的故事主要讲述了小村医从爷爷那继承了金箍棒和八九玄功，凭着一身绝技，护村花、收女妖、斗奸商、惩恶霸，发家致富，和美女一起走上人生巅峰。医术、符篆、算命、摸骨、按摩、风水玄学样样全能！！透视天眼、隐身术、分身术、变身术、穿墙术样样精通！！我就是全能的小医神。
重生枭妻：Boss，宠上瘾,https://www.biquker.com/xiaoshuo/5104.html,椰子絮,1272000字,1,《重生枭妻：Boss，宠上瘾》是由作者椰子絮编写的一部言情小说，目前已完结，小说的故事主要讲述了坊间流传，高冷禁欲的席家大少爷取向有问题……“席首长，昨晚的被窝可还暖和？”散布谣言的某女兴奋的问。某大佬勾唇，强势壁咚，腹黑的笑：“昨晚的被窝暖不暖和我不知道，我只知道，接下来的被窝会是暖和的！
邪宠大小姐：绝世狂妃,https://www.biquker.com/xiaoshuo/5102.html,冰水仙,9748000字,1,《邪宠大小姐：绝世狂妃》是由作者冰水仙编写的一部穿越小说，目前已完结，主角是蓝圣雪，小说的故事主要讲述了身为一个叱咤风云的绝色杀手，一朝穿越，她成为宰相府的嫡出大小姐。任人欺凌？白痴草包？翩然醒转，当她变成她！绝色容颜，笑靥如花，她比谁都狠毒无情。倾城流世，云淡风轻，她只护她所在乎的。强者为尊，她誓与天齐，搅乱一池风云。生杀予夺，翻云覆雨，且看她手段如何。他，绝世强者，邪魅狂肆，腹黑一枚，却独独对她爱护有加，疼宠入骨。风云涌动，且看两人如何联手，倾覆天下，逆转乾坤！
逆天腹黑狂女：绝世狂妃,https://www.biquker.com/xiaoshuo/5101.html,冰水仙,9752000字,1,《逆天腹黑狂女：绝世狂妃》是由作者冰水仙编写的一部穿越小说，目前已完结，主角是蓝圣雪、帝云殇，小说的故事主要讲述了身为一个叱咤风云的绝色杀手，一朝穿越，她成为宰相府的嫡出大小姐。任人欺凌？白痴草包？翩然醒转，当她变成她！绝色容颜，笑靥如花，她比谁都狠毒无情。倾城流世，云淡风轻，她只护她所在乎的。强者为尊，她誓与天齐，搅乱一池风云。生杀予夺，翻云覆雨，且看她手段如何。他，绝世强者，邪魅狂肆，腹黑一枚，却独独对她爱护有加，疼宠入骨。风云涌动，且看两人如何联手，倾覆天下，逆转乾坤！
美人余香,https://www.biquker.com/xiaoshuo/5100.html,笔龙胆,3618000字,2,《美人余香》是由作者笔龙胆编写的一部言情小说，目前已完结，主角是梁健、陆媛，小说的故事主要讲述了在基层混迹多年毫无晋升希望的梁健，得到区委女书记的欣赏，从乡镇干部到省级干部的跋涉攀升。从中你能看到现代官场的风尚画面！
周睿,https://www.biquker.com/xiaoshuo/5097.html,上门女婿是锦鲤,994000字,3,《周睿》是由作者上门女婿是锦鲤编写的一部言情小说，目前已完结，主角是周睿、纪清芸，小说的故事主要讲述了从小寄人篱下，长大后做了几年的上门女婿，周睿可以说是被人嘲讽的典型代表。岳父岳母看不起他，妻子对他失去了期盼的耐性，唯一的收入来源就是每个月八百块的破书店。这一切，直到某天他突然感觉自己好像丧失了某段记忆，然后获得一本可以心想事成的古书开始，发生了翻天覆地的改变！
萌妻养成方程式,https://www.biquker.com/xiaoshuo/5096.html,卓姑娘,350000字,141,《萌妻养成方程式》是由作者卓姑娘编写的一部言情小说，目前已完结，主角是安苏浅、凌翼辰。
亿万宝宝：爹地靠边站！,https://www.biquker.com/xiaoshuo/5095.html,芷宁鞠,202000字,94,《亿万宝宝：爹地靠边站！》是由作者芷宁鞠编写的一部言情小说，目前已完结，主角是林安可、林思语、慕云北野，小说的故事主要讲述了五年前，她带着球离婚，潇洒地留给他一个背影，五年后，她带着球归来，天才儿子VS恶魔娘亲，看他们如何惩罚腹黑总裁爹地……“你是爹地？”摇头，“我妈咪说我爹地英俊潇洒风流倜傥，不可能像你这样的二级残废！”看着坐在轮椅上的慕云北野，林安可得意地笑了。
